file,emotion,intensity,statement,repitition,actor
03-01-08-01-02-01-06.wav,surprised,medium,Dogs are sitting by the door,01,06
03-01-07-02-01-01-06.wav,disgust,high,Kids are talking by the door,01,06
03-01-01-01-02-02-06.wav,neutral,medium,Dogs are sitting by the door,02,06
03-01-03-01-02-02-06.wav,happy,medium,Dogs are sitting by the door,02,06
03-01-08-01-01-01-06.wav,surprised,medium,Kids are talking by the door,01,06
03-01-04-01-01-01-06.wav,sad,medium,Kids are talking by the door,01,06
03-01-08-02-01-02-06.wav,surprised,high,Kids are talking by the door,02,06
03-01-04-02-02-02-06.wav,sad,high,Dogs are sitting by the door,02,06
03-01-07-01-02-01-06.wav,disgust,medium,Dogs are sitting by the door,01,06
03-01-02-02-01-02-06.wav,calm,high,Kids are talking by the door,02,06
03-01-06-02-02-01-06.wav,fearful,high,Dogs are sitting by the door,01,06
03-01-06-01-02-01-06.wav,fearful,medium,Dogs are sitting by the door,01,06
03-01-06-01-01-01-06.wav,fearful,medium,Kids are talking by the door,01,06
03-01-07-02-01-02-06.wav,disgust,high,Kids are talking by the door,02,06
03-01-06-01-02-02-06.wav,fearful,medium,Dogs are sitting by the door,02,06
03-01-03-01-01-02-06.wav,happy,medium,Kids are talking by the door,02,06
03-01-07-01-01-01-06.wav,disgust,medium,Kids are talking by the door,01,06
03-01-08-02-01-01-06.wav,surprised,high,Kids are talking by the door,01,06
03-01-06-02-01-02-06.wav,fearful,high,Kids are talking by the door,02,06
03-01-08-01-02-02-06.wav,surprised,medium,Dogs are sitting by the door,02,06
03-01-04-02-02-01-06.wav,sad,high,Dogs are sitting by the door,01,06
03-01-03-01-02-01-06.wav,happy,medium,Dogs are sitting by the door,01,06
03-01-05-01-01-01-06.wav,angry,medium,Kids are talking by the door,01,06
03-01-01-01-02-01-06.wav,neutral,medium,Dogs are sitting by the door,01,06
03-01-06-02-02-02-06.wav,fearful,high,Dogs are sitting by the door,02,06
03-01-02-01-02-01-06.wav,calm,medium,Dogs are sitting by the door,01,06
03-01-04-01-02-01-06.wav,sad,medium,Dogs are sitting by the door,01,06
03-01-07-01-02-02-06.wav,disgust,medium,Dogs are sitting by the door,02,06
03-01-02-01-01-01-06.wav,calm,medium,Kids are talking by the door,01,06
03-01-06-02-01-01-06.wav,fearful,high,Kids are talking by the door,01,06
03-01-06-01-01-02-06.wav,fearful,medium,Kids are talking by the door,02,06
03-01-05-02-02-02-06.wav,angry,high,Dogs are sitting by the door,02,06
03-01-02-02-02-01-06.wav,calm,high,Dogs are sitting by the door,01,06
03-01-08-01-01-02-06.wav,surprised,medium,Kids are talking by the door,02,06
03-01-08-02-02-01-06.wav,surprised,high,Dogs are sitting by the door,01,06
03-01-05-01-01-02-06.wav,angry,medium,Kids are talking by the door,02,06
03-01-05-01-02-01-06.wav,angry,medium,Dogs are sitting by the door,01,06
03-01-03-02-01-02-06.wav,happy,high,Kids are talking by the door,02,06
03-01-05-01-01-01-19.wav,angry,medium,Kids are talking by the door,01,19
03-01-01-01-02-01-19.wav,neutral,medium,Dogs are sitting by the door,01,19
03-01-06-01-02-02-19.wav,fearful,medium,Dogs are sitting by the door,02,19
03-01-02-01-01-02-19.wav,calm,medium,Kids are talking by the door,02,19
03-01-03-01-01-01-19.wav,happy,medium,Kids are talking by the door,01,19
03-01-07-01-01-02-19.wav,disgust,medium,Kids are talking by the door,02,19
03-01-03-02-01-02-19.wav,happy,high,Kids are talking by the door,02,19
03-01-05-02-02-01-19.wav,angry,high,Dogs are sitting by the door,01,19
03-01-08-01-02-02-19.wav,surprised,medium,Dogs are sitting by the door,02,19
03-01-06-02-02-01-19.wav,fearful,high,Dogs are sitting by the door,01,19
03-01-03-01-02-02-19.wav,happy,medium,Dogs are sitting by the door,02,19
03-01-05-01-01-02-19.wav,angry,medium,Kids are talking by the door,02,19
03-01-07-01-02-01-19.wav,disgust,medium,Dogs are sitting by the door,01,19
03-01-03-02-02-02-19.wav,happy,high,Dogs are sitting by the door,02,19
03-01-05-02-02-02-19.wav,angry,high,Dogs are sitting by the door,02,19
03-01-07-01-01-01-19.wav,disgust,medium,Kids are talking by the door,01,19
03-01-06-01-01-02-19.wav,fearful,medium,Kids are talking by the door,02,19
03-01-06-02-02-02-19.wav,fearful,high,Dogs are sitting by the door,02,19
03-01-02-01-02-02-19.wav,calm,medium,Dogs are sitting by the door,02,19
03-01-08-02-01-01-19.wav,surprised,high,Kids are talking by the door,01,19
03-01-08-02-01-02-19.wav,surprised,high,Kids are talking by the door,02,19
03-01-02-02-01-02-19.wav,calm,high,Kids are talking by the door,02,19
03-01-08-01-01-02-19.wav,surprised,medium,Kids are talking by the door,02,19
03-01-08-02-02-01-19.wav,surprised,high,Dogs are sitting by the door,01,19
03-01-02-01-02-01-19.wav,calm,medium,Dogs are sitting by the door,01,19
03-01-03-01-01-02-19.wav,happy,medium,Kids are talking by the door,02,19
03-01-06-01-01-01-19.wav,fearful,medium,Kids are talking by the door,01,19
03-01-04-02-02-02-19.wav,sad,high,Dogs are sitting by the door,02,19
03-01-05-01-02-01-19.wav,angry,medium,Dogs are sitting by the door,01,19
03-01-07-01-02-02-19.wav,disgust,medium,Dogs are sitting by the door,02,19
03-01-04-01-02-01-19.wav,sad,medium,Dogs are sitting by the door,01,19
03-01-06-02-01-01-19.wav,fearful,high,Kids are talking by the door,01,19
03-01-02-02-02-02-19.wav,calm,high,Dogs are sitting by the door,02,19
03-01-05-01-02-02-19.wav,angry,medium,Dogs are sitting by the door,02,19
03-01-01-01-01-01-19.wav,neutral,medium,Kids are talking by the door,01,19
03-01-01-01-02-02-19.wav,neutral,medium,Dogs are sitting by the door,02,19
03-01-04-02-01-01-19.wav,sad,high,Kids are talking by the door,01,19
03-01-07-02-02-01-19.wav,disgust,high,Dogs are sitting by the door,01,19
03-01-01-01-01-02-19.wav,neutral,medium,Kids are talking by the door,02,19
03-01-07-02-01-01-19.wav,disgust,high,Kids are talking by the door,01,19
03-01-04-01-01-02-19.wav,sad,medium,Kids are talking by the door,02,19
03-01-05-02-01-01-19.wav,angry,high,Kids are talking by the door,01,19
03-01-03-02-01-01-19.wav,happy,high,Kids are talking by the door,01,19
03-01-02-02-01-01-19.wav,calm,high,Kids are talking by the door,01,19
03-01-08-01-02-01-19.wav,surprised,medium,Dogs are sitting by the door,01,19
03-01-06-02-01-02-19.wav,fearful,high,Kids are talking by the door,02,19
03-01-03-02-02-01-19.wav,happy,high,Dogs are sitting by the door,01,19
03-01-08-01-01-01-19.wav,surprised,medium,Kids are talking by the door,01,19
03-01-04-02-02-01-19.wav,sad,high,Dogs are sitting by the door,01,19
03-01-04-01-02-02-19.wav,sad,medium,Dogs are sitting by the door,02,19
03-01-02-02-02-01-19.wav,calm,high,Dogs are sitting by the door,01,19
03-01-06-01-02-01-19.wav,fearful,medium,Dogs are sitting by the door,01,19
03-01-05-02-01-02-19.wav,angry,high,Kids are talking by the door,02,19
03-01-02-01-01-01-19.wav,calm,medium,Kids are talking by the door,01,19
03-01-03-01-02-01-19.wav,happy,medium,Dogs are sitting by the door,01,19
03-01-07-02-02-02-19.wav,disgust,high,Dogs are sitting by the door,02,19
03-01-04-02-01-02-19.wav,sad,high,Kids are talking by the door,02,19
03-01-04-01-01-01-19.wav,sad,medium,Kids are talking by the door,01,19
03-01-07-02-01-02-19.wav,disgust,high,Kids are talking by the door,02,19
03-01-08-02-02-02-19.wav,surprised,high,Dogs are sitting by the door,02,19
03-01-08-01-02-02-12.wav,surprised,medium,Dogs are sitting by the door,02,12
03-01-08-02-01-02-12.wav,surprised,high,Kids are talking by the door,02,12
03-01-02-01-02-02-12.wav,calm,medium,Dogs are sitting by the door,02,12
03-01-05-02-01-01-12.wav,angry,high,Kids are talking by the door,01,12
03-01-05-01-02-02-12.wav,angry,medium,Dogs are sitting by the door,02,12
03-01-06-02-02-01-12.wav,fearful,high,Dogs are sitting by the door,01,12
03-01-02-02-01-01-12.wav,calm,high,Kids are talking by the door,01,12
03-01-07-02-02-01-12.wav,disgust,high,Dogs are sitting by the door,01,12
03-01-05-02-02-01-12.wav,angry,high,Dogs are sitting by the door,01,12
03-01-07-02-02-02-12.wav,disgust,high,Dogs are sitting by the door,02,12
03-01-05-01-01-02-12.wav,angry,medium,Kids are talking by the door,02,12
03-01-04-02-01-01-12.wav,sad,high,Kids are talking by the door,01,12
03-01-01-01-01-01-12.wav,neutral,medium,Kids are talking by the door,01,12
03-01-07-02-01-02-12.wav,disgust,high,Kids are talking by the door,02,12
03-01-08-01-01-02-12.wav,surprised,medium,Kids are talking by the door,02,12
03-01-04-01-01-02-12.wav,sad,medium,Kids are talking by the door,02,12
03-01-03-02-02-02-12.wav,happy,high,Dogs are sitting by the door,02,12
03-01-03-02-01-01-12.wav,happy,high,Kids are talking by the door,01,12
03-01-08-02-02-01-12.wav,surprised,high,Dogs are sitting by the door,01,12
03-01-01-01-02-02-12.wav,neutral,medium,Dogs are sitting by the door,02,12
03-01-08-01-01-01-12.wav,surprised,medium,Kids are talking by the door,01,12
03-01-02-01-01-02-12.wav,calm,medium,Kids are talking by the door,02,12
03-01-06-02-02-02-12.wav,fearful,high,Dogs are sitting by the door,02,12
03-01-03-01-02-02-12.wav,happy,medium,Dogs are sitting by the door,02,12
03-01-03-01-01-02-12.wav,happy,medium,Kids are talking by the door,02,12
03-01-02-02-02-02-12.wav,calm,high,Dogs are sitting by the door,02,12
03-01-06-02-01-02-12.wav,fearful,high,Kids are talking by the door,02,12
03-01-04-01-02-01-12.wav,sad,medium,Dogs are sitting by the door,01,12
03-01-02-01-01-01-12.wav,calm,medium,Kids are talking by the door,01,12
03-01-02-01-02-01-12.wav,calm,medium,Dogs are sitting by the door,01,12
03-01-04-01-02-02-12.wav,sad,medium,Dogs are sitting by the door,02,12
03-01-07-01-02-02-12.wav,disgust,medium,Dogs are sitting by the door,02,12
03-01-03-02-01-02-12.wav,happy,high,Kids are talking by the door,02,12
03-01-06-01-02-01-12.wav,fearful,medium,Dogs are sitting by the door,01,12
03-01-04-02-02-02-12.wav,sad,high,Dogs are sitting by the door,02,12
03-01-06-01-01-02-12.wav,fearful,medium,Kids are talking by the door,02,12
03-01-06-02-01-01-12.wav,fearful,high,Kids are talking by the door,01,12
03-01-01-01-01-02-12.wav,neutral,medium,Kids are talking by the door,02,12
03-01-03-01-02-01-12.wav,happy,medium,Dogs are sitting by the door,01,12
03-01-05-02-02-02-12.wav,angry,high,Dogs are sitting by the door,02,12
03-01-04-02-02-01-12.wav,sad,high,Dogs are sitting by the door,01,12
03-01-06-01-02-02-12.wav,fearful,medium,Dogs are sitting by the door,02,12
03-01-03-01-01-01-12.wav,happy,medium,Kids are talking by the door,01,12
03-01-04-02-01-02-12.wav,sad,high,Kids are talking by the door,02,12
03-01-07-01-01-02-12.wav,disgust,medium,Kids are talking by the door,02,12
03-01-05-01-01-01-12.wav,angry,medium,Kids are talking by the door,01,12
03-01-04-01-01-01-12.wav,sad,medium,Kids are talking by the door,01,12
03-01-01-01-02-01-12.wav,neutral,medium,Dogs are sitting by the door,01,12
03-01-07-01-01-01-12.wav,disgust,medium,Kids are talking by the door,01,12
03-01-08-01-02-01-12.wav,surprised,medium,Dogs are sitting by the door,01,12
03-01-07-02-01-01-12.wav,disgust,high,Kids are talking by the door,01,12
03-01-02-02-02-01-12.wav,calm,high,Dogs are sitting by the door,01,12
03-01-05-02-01-02-12.wav,angry,high,Kids are talking by the door,02,12
03-01-06-01-01-01-12.wav,fearful,medium,Kids are talking by the door,01,12
03-01-07-01-02-01-12.wav,disgust,medium,Dogs are sitting by the door,01,12
03-01-08-02-01-01-12.wav,surprised,high,Kids are talking by the door,01,12
03-01-05-01-02-01-12.wav,angry,medium,Dogs are sitting by the door,01,12
03-01-08-02-02-02-12.wav,surprised,high,Dogs are sitting by the door,02,12
03-01-03-02-02-01-12.wav,happy,high,Dogs are sitting by the door,01,12
03-01-02-02-01-02-12.wav,calm,high,Kids are talking by the door,02,12
03-01-02-01-02-02-24.wav,calm,medium,Dogs are sitting by the door,02,24
03-01-06-02-02-02-24.wav,fearful,high,Dogs are sitting by the door,02,24
03-01-01-01-02-02-24.wav,neutral,medium,Dogs are sitting by the door,02,24
03-01-08-01-02-01-24.wav,surprised,medium,Dogs are sitting by the door,01,24
03-01-08-01-02-02-24.wav,surprised,medium,Dogs are sitting by the door,02,24
03-01-02-02-01-02-24.wav,calm,high,Kids are talking by the door,02,24
03-01-06-02-01-02-24.wav,fearful,high,Kids are talking by the door,02,24
03-01-02-02-02-01-24.wav,calm,high,Dogs are sitting by the door,01,24
03-01-06-02-02-01-24.wav,fearful,high,Dogs are sitting by the door,01,24
03-01-01-01-01-01-24.wav,neutral,medium,Kids are talking by the door,01,24
03-01-06-01-01-01-24.wav,fearful,medium,Kids are talking by the door,01,24
03-01-06-01-02-01-24.wav,fearful,medium,Dogs are sitting by the door,01,24
03-01-05-02-01-01-24.wav,angry,high,Kids are talking by the door,01,24
03-01-03-02-02-02-24.wav,happy,high,Dogs are sitting by the door,02,24
03-01-07-01-01-02-24.wav,disgust,medium,Kids are talking by the door,02,24
03-01-04-01-02-02-24.wav,sad,medium,Dogs are sitting by the door,02,24
03-01-02-02-02-02-24.wav,calm,high,Dogs are sitting by the door,02,24
03-01-04-02-02-01-24.wav,sad,high,Dogs are sitting by the door,01,24
03-01-02-01-01-01-24.wav,calm,medium,Kids are talking by the door,01,24
03-01-02-02-01-01-24.wav,calm,high,Kids are talking by the door,01,24
03-01-04-02-02-02-24.wav,sad,high,Dogs are sitting by the door,02,24
03-01-05-01-01-01-24.wav,angry,medium,Kids are talking by the door,01,24
03-01-07-02-02-01-24.wav,disgust,high,Dogs are sitting by the door,01,24
03-01-07-02-01-02-24.wav,disgust,high,Kids are talking by the door,02,24
03-01-03-02-02-01-24.wav,happy,high,Dogs are sitting by the door,01,24
03-01-04-02-01-01-24.wav,sad,high,Kids are talking by the door,01,24
03-01-04-02-01-02-24.wav,sad,high,Kids are talking by the door,02,24
03-01-07-01-02-01-24.wav,disgust,medium,Dogs are sitting by the door,01,24
03-01-02-01-02-01-24.wav,calm,medium,Dogs are sitting by the door,01,24
03-01-03-02-01-02-24.wav,happy,high,Kids are talking by the door,02,24
03-01-04-01-01-02-24.wav,sad,medium,Kids are talking by the door,02,24
03-01-03-01-02-02-24.wav,happy,medium,Dogs are sitting by the door,02,24
03-01-07-02-01-01-24.wav,disgust,high,Kids are talking by the door,01,24
03-01-05-02-02-01-24.wav,angry,high,Dogs are sitting by the door,01,24
03-01-03-01-01-02-24.wav,happy,medium,Kids are talking by the door,02,24
03-01-07-01-02-02-24.wav,disgust,medium,Dogs are sitting by the door,02,24
03-01-08-01-01-01-24.wav,surprised,medium,Kids are talking by the door,01,24
03-01-05-01-02-02-24.wav,angry,medium,Dogs are sitting by the door,02,24
03-01-08-02-02-01-24.wav,surprised,high,Dogs are sitting by the door,01,24
03-01-06-02-01-01-24.wav,fearful,high,Kids are talking by the door,01,24
03-01-01-01-01-02-24.wav,neutral,medium,Kids are talking by the door,02,24
03-01-05-02-01-02-24.wav,angry,high,Kids are talking by the door,02,24
03-01-07-01-01-01-24.wav,disgust,medium,Kids are talking by the door,01,24
03-01-06-01-01-02-24.wav,fearful,medium,Kids are talking by the door,02,24
03-01-06-01-02-02-24.wav,fearful,medium,Dogs are sitting by the door,02,24
03-01-02-01-01-02-24.wav,calm,medium,Kids are talking by the door,02,24
03-01-08-02-01-02-24.wav,surprised,high,Kids are talking by the door,02,24
03-01-03-01-02-01-24.wav,happy,medium,Dogs are sitting by the door,01,24
03-01-08-01-01-02-24.wav,surprised,medium,Kids are talking by the door,02,24
03-01-07-02-02-02-24.wav,disgust,high,Dogs are sitting by the door,02,24
03-01-08-02-02-02-24.wav,surprised,high,Dogs are sitting by the door,02,24
03-01-04-01-01-01-24.wav,sad,medium,Kids are talking by the door,01,24
03-01-05-01-02-01-24.wav,angry,medium,Dogs are sitting by the door,01,24
03-01-01-01-02-01-24.wav,neutral,medium,Dogs are sitting by the door,01,24
03-01-03-01-01-01-24.wav,happy,medium,Kids are talking by the door,01,24
03-01-08-02-01-01-24.wav,surprised,high,Kids are talking by the door,01,24
03-01-04-01-02-01-24.wav,sad,medium,Dogs are sitting by the door,01,24
03-01-03-02-01-01-24.wav,happy,high,Kids are talking by the door,01,24
03-01-05-02-02-02-24.wav,angry,high,Dogs are sitting by the door,02,24
03-01-05-01-01-02-24.wav,angry,medium,Kids are talking by the door,02,24
03-01-08-02-02-02-11.wav,surprised,high,Dogs are sitting by the door,02,11
03-01-03-01-02-01-11.wav,happy,medium,Dogs are sitting by the door,01,11
03-01-08-01-01-01-11.wav,surprised,medium,Kids are talking by the door,01,11
03-01-05-02-02-02-11.wav,angry,high,Dogs are sitting by the door,02,11
03-01-02-02-01-01-11.wav,calm,high,Kids are talking by the door,01,11
03-01-04-01-01-02-11.wav,sad,medium,Kids are talking by the door,02,11
03-01-06-01-02-02-11.wav,fearful,medium,Dogs are sitting by the door,02,11
03-01-05-01-01-02-11.wav,angry,medium,Kids are talking by the door,02,11
03-01-03-01-01-01-11.wav,happy,medium,Kids are talking by the door,01,11
03-01-03-01-02-02-11.wav,happy,medium,Dogs are sitting by the door,02,11
03-01-06-02-02-02-11.wav,fearful,high,Dogs are sitting by the door,02,11
03-01-06-02-02-01-11.wav,fearful,high,Dogs are sitting by the door,01,11
03-01-08-02-02-01-11.wav,surprised,high,Dogs are sitting by the door,01,11
03-01-04-02-01-02-11.wav,sad,high,Kids are talking by the door,02,11
03-01-03-02-02-02-11.wav,happy,high,Dogs are sitting by the door,02,11
03-01-06-01-01-01-11.wav,fearful,medium,Kids are talking by the door,01,11
03-01-02-02-02-01-11.wav,calm,high,Dogs are sitting by the door,01,11
03-01-01-01-01-01-11.wav,neutral,medium,Kids are talking by the door,01,11
03-01-02-02-02-02-11.wav,calm,high,Dogs are sitting by the door,02,11
03-01-07-02-01-01-11.wav,disgust,high,Kids are talking by the door,01,11
03-01-02-01-02-02-11.wav,calm,medium,Dogs are sitting by the door,02,11
03-01-07-02-02-02-11.wav,disgust,high,Dogs are sitting by the door,02,11
03-01-03-02-02-01-11.wav,happy,high,Dogs are sitting by the door,01,11
03-01-02-01-01-01-11.wav,calm,medium,Kids are talking by the door,01,11
03-01-05-01-02-01-11.wav,angry,medium,Dogs are sitting by the door,01,11
03-01-08-01-02-02-11.wav,surprised,medium,Dogs are sitting by the door,02,11
03-01-04-02-01-01-11.wav,sad,high,Kids are talking by the door,01,11
03-01-04-01-02-01-11.wav,sad,medium,Dogs are sitting by the door,01,11
03-01-06-02-01-02-11.wav,fearful,high,Kids are talking by the door,02,11
03-01-06-02-01-01-11.wav,fearful,high,Kids are talking by the door,01,11
03-01-07-01-01-02-11.wav,disgust,medium,Kids are talking by the door,02,11
03-01-04-02-02-01-11.wav,sad,high,Dogs are sitting by the door,01,11
03-01-03-02-01-02-11.wav,happy,high,Kids are talking by the door,02,11
03-01-05-02-01-01-11.wav,angry,high,Kids are talking by the door,01,11
03-01-01-01-01-02-11.wav,neutral,medium,Kids are talking by the door,02,11
03-01-08-01-01-02-11.wav,surprised,medium,Kids are talking by the door,02,11
03-01-03-01-01-02-11.wav,happy,medium,Kids are talking by the door,02,11
03-01-05-01-02-02-11.wav,angry,medium,Dogs are sitting by the door,02,11
03-01-01-01-02-01-11.wav,neutral,medium,Dogs are sitting by the door,01,11
03-01-05-01-01-01-11.wav,angry,medium,Kids are talking by the door,01,11
03-01-02-02-01-02-11.wav,calm,high,Kids are talking by the door,02,11
03-01-07-01-02-01-11.wav,disgust,medium,Dogs are sitting by the door,01,11
03-01-08-02-01-01-11.wav,surprised,high,Kids are talking by the door,01,11
03-01-01-01-02-02-11.wav,neutral,medium,Dogs are sitting by the door,02,11
03-01-03-02-01-01-11.wav,happy,high,Kids are talking by the door,01,11
03-01-04-01-01-01-11.wav,sad,medium,Kids are talking by the door,01,11
03-01-05-02-02-01-11.wav,angry,high,Dogs are sitting by the door,01,11
03-01-06-01-02-01-11.wav,fearful,medium,Dogs are sitting by the door,01,11
03-01-08-02-01-02-11.wav,surprised,high,Kids are talking by the door,02,11
03-01-08-01-02-01-11.wav,surprised,medium,Dogs are sitting by the door,01,11
03-01-04-02-02-02-11.wav,sad,high,Dogs are sitting by the door,02,11
03-01-07-01-01-01-11.wav,disgust,medium,Kids are talking by the door,01,11
03-01-07-02-02-01-11.wav,disgust,high,Dogs are sitting by the door,01,11
03-01-04-01-02-02-11.wav,sad,medium,Dogs are sitting by the door,02,11
03-01-05-02-01-02-11.wav,angry,high,Kids are talking by the door,02,11
03-01-02-01-01-02-11.wav,calm,medium,Kids are talking by the door,02,11
03-01-07-02-01-02-11.wav,disgust,high,Kids are talking by the door,02,11
03-01-06-01-01-02-11.wav,fearful,medium,Kids are talking by the door,02,11
03-01-07-01-02-02-11.wav,disgust,medium,Dogs are sitting by the door,02,11
03-01-02-01-02-01-11.wav,calm,medium,Dogs are sitting by the door,01,11
03-01-08-02-01-02-04.wav,surprised,high,Kids are talking by the door,02,04
03-01-05-02-01-02-04.wav,angry,high,Kids are talking by the door,02,04
03-01-03-02-01-02-04.wav,happy,high,Kids are talking by the door,02,04
03-01-03-02-02-02-04.wav,happy,high,Dogs are sitting by the door,02,04
03-01-02-01-01-02-04.wav,calm,medium,Kids are talking by the door,02,04
03-01-02-02-02-01-04.wav,calm,high,Dogs are sitting by the door,01,04
03-01-01-01-02-02-04.wav,neutral,medium,Dogs are sitting by the door,02,04
03-01-01-01-02-01-04.wav,neutral,medium,Dogs are sitting by the door,01,04
03-01-07-02-02-02-04.wav,disgust,high,Dogs are sitting by the door,02,04
03-01-04-02-02-01-04.wav,sad,high,Dogs are sitting by the door,01,04
03-01-04-01-01-01-04.wav,sad,medium,Kids are talking by the door,01,04
03-01-07-02-01-01-04.wav,disgust,high,Kids are talking by the door,01,04
03-01-06-01-01-01-04.wav,fearful,medium,Kids are talking by the door,01,04
03-01-07-01-02-02-04.wav,disgust,medium,Dogs are sitting by the door,02,04
03-01-02-01-02-02-04.wav,calm,medium,Dogs are sitting by the door,02,04
03-01-07-01-01-02-04.wav,disgust,medium,Kids are talking by the door,02,04
03-01-06-01-02-02-04.wav,fearful,medium,Dogs are sitting by the door,02,04
03-01-05-01-01-01-04.wav,angry,medium,Kids are talking by the door,01,04
03-01-03-02-02-01-04.wav,happy,high,Dogs are sitting by the door,01,04
03-01-08-01-02-01-04.wav,surprised,medium,Dogs are sitting by the door,01,04
03-01-06-01-02-01-04.wav,fearful,medium,Dogs are sitting by the door,01,04
03-01-02-02-01-01-04.wav,calm,high,Kids are talking by the door,01,04
03-01-01-01-01-01-04.wav,neutral,medium,Kids are talking by the door,01,04
03-01-02-01-01-01-04.wav,calm,medium,Kids are talking by the door,01,04
03-01-08-02-02-02-04.wav,surprised,high,Dogs are sitting by the door,02,04
03-01-04-01-01-02-04.wav,sad,medium,Kids are talking by the door,02,04
03-01-08-01-01-02-04.wav,surprised,medium,Kids are talking by the door,02,04
03-01-03-01-01-01-04.wav,happy,medium,Kids are talking by the door,01,04
03-01-04-02-01-02-04.wav,sad,high,Kids are talking by the door,02,04
03-01-05-01-02-02-04.wav,angry,medium,Dogs are sitting by the door,02,04
03-01-03-01-02-01-04.wav,happy,medium,Dogs are sitting by the door,01,04
03-01-03-01-01-02-04.wav,happy,medium,Kids are talking by the door,02,04
03-01-06-02-01-01-04.wav,fearful,high,Kids are talking by the door,01,04
03-01-07-01-01-01-04.wav,disgust,medium,Kids are talking by the door,01,04
03-01-05-02-01-01-04.wav,angry,high,Kids are talking by the door,01,04
03-01-07-02-01-02-04.wav,disgust,high,Kids are talking by the door,02,04
03-01-06-02-02-02-04.wav,fearful,high,Dogs are sitting by the door,02,04
03-01-07-02-02-01-04.wav,disgust,high,Dogs are sitting by the door,01,04
03-01-08-01-02-02-04.wav,surprised,medium,Dogs are sitting by the door,02,04
03-01-04-01-02-02-04.wav,sad,medium,Dogs are sitting by the door,02,04
03-01-05-01-01-02-04.wav,angry,medium,Kids are talking by the door,02,04
03-01-06-02-01-02-04.wav,fearful,high,Kids are talking by the door,02,04
03-01-02-02-02-02-04.wav,calm,high,Dogs are sitting by the door,02,04
03-01-08-02-01-01-04.wav,surprised,high,Kids are talking by the door,01,04
03-01-05-02-02-01-04.wav,angry,high,Dogs are sitting by the door,01,04
03-01-06-01-01-02-04.wav,fearful,medium,Kids are talking by the door,02,04
03-01-03-02-01-01-04.wav,happy,high,Kids are talking by the door,01,04
03-01-08-01-01-01-04.wav,surprised,medium,Kids are talking by the door,01,04
03-01-02-01-02-01-04.wav,calm,medium,Dogs are sitting by the door,01,04
03-01-01-01-01-02-04.wav,neutral,medium,Kids are talking by the door,02,04
03-01-02-02-01-02-04.wav,calm,high,Kids are talking by the door,02,04
03-01-03-01-02-02-04.wav,happy,medium,Dogs are sitting by the door,02,04
03-01-07-01-02-01-04.wav,disgust,medium,Dogs are sitting by the door,01,04
03-01-04-02-02-02-04.wav,sad,high,Dogs are sitting by the door,02,04
03-01-05-02-02-02-04.wav,angry,high,Dogs are sitting by the door,02,04
03-01-04-02-01-01-04.wav,sad,high,Kids are talking by the door,01,04
03-01-05-01-02-01-04.wav,angry,medium,Dogs are sitting by the door,01,04
03-01-04-01-02-01-04.wav,sad,medium,Dogs are sitting by the door,01,04
03-01-06-02-02-01-04.wav,fearful,high,Dogs are sitting by the door,01,04
03-01-08-02-02-01-04.wav,surprised,high,Dogs are sitting by the door,01,04
